idPersonal,idNews,qReaction,qClassification,qFirstEmotion,qSecondEmotion
582,8,LIKE,Neutral,DNA,do not recognize
583,8,DNA,DNA,DNA,DNA
584,8,DNA,DNA,DNA,DNA
585,8,ANGRY,Negative,sadness,DNA
586,8,DNA,DNA,DNA,DNA
587,8,WOW,Neutral,sadness,surprise
588,8,ANGRY,Negative,sadness,DNA
589,8,LIKE,Neutral,DNA,do not recognize
590,8,DNA,DNA,DNA,DNA
591,8,ANGRY,Negative,anger,DNA
592,8,DNA,DNA,DNA,DNA
593,8,DNA,DNA,DNA,DNA
594,8,SAD,DNA,sadness,DNA
595,8,WOW,Negative,surprise,DNA
596,8,WOW,Positive,surprise,DNA
597,8,SAD,Negative,sadness,DNA
598,8,HAHA,Neutral,surprise,DNA
599,8,DNA,DNA,DNA,DNA
600,8,DNA,DNA,DNA,DNA
601,8,DNA,DNA,DNA,DNA
602,8,ANGRY,Negative,anger,fear
603,8,SAD,Neutral,sadness,anger
604,8,LIKE,Neutral,fear,do not recognize
605,8,WOW,Neutral,surprise,DNA
606,8,DNA,DNA,DNA,DNA
607,8,ANGRY,Negative,anger,DNA
608,8,SAD,Negative,sadness,DNA
609,8,LIKE,Negative,fear,surprise
610,8,DNA,DNA,DNA,DNA
611,8,DNA,DNA,DNA,DNA
612,8,HAHA,Negative,fear,DNA
613,8,DNA,DNA,DNA,DNA
614,8,LIKE,Neutral,joy,DNA
615,8,ANGRY,Negative,anger,surprise
616,8,DNA,DNA,DNA,DNA
617,8,SAD,Negative,surprise,DNA
618,8,ANGRY,Negative,sadness,anger
619,8,DNA,DNA,DNA,DNA
620,8,SAD,Negative,fear,DNA
621,8,DNA,DNA,DNA,DNA
622,8,LIKE,Neutral,surprise,DNA
623,8,WOW,Neutral,fear,DNA
624,8,ANGRY,Neutral,surprise,DNA
625,8,WOW,Neutral,surprise,DNA
626,8,DNA,DNA,DNA,DNA
627,8,WOW,Neutral,surprise,DNA
628,8,WOW,Negative,sadness,surprise
629,8,WOW,Positive,sadness,surprise
630,8,DNA,DNA,DNA,DNA
631,8,DNA,DNA,DNA,DNA
632,8,SAD,Negative,sadness,surprise
633,8,LIKE,Neutral,sadness,surprise
634,8,DNA,DNA,DNA,DNA
635,8,HAHA,Neutral,DNA,do not recognize
637,8,LIKE,Negative,sadness,DNA
639,8,DNA,DNA,DNA,DNA
640,8,WOW,Negative,surprise,DNA
641,8,DNA,DNA,DNA,DNA
642,8,DNA,DNA,DNA,DNA
643,8,WOW,Positive,anger,fear
644,8,LIKE,Neutral,surprise,DNA
645,8,HAHA,Neutral,surprise,DNA
646,8,SAD,Negative,sadness,surprise
647,8,WOW,Neutral,surprise,DNA
648,8,LIKE,Neutral,DNA,do not recognize
649,8,WOW,Neutral,surprise,DNA
650,8,DNA,DNA,DNA,DNA
651,8,WOW,Neutral,surprise,DNA
652,8,DNA,DNA,DNA,DNA
653,8,DNA,DNA,DNA,DNA
654,8,ANGRY,Negative,anger,fear
655,8,LIKE,Positive,fear,DNA
656,8,DNA,DNA,DNA,DNA
657,8,LIKE,Neutral,DNA,do not recognize
658,8,WOW,Negative,surprise,DNA
659,8,LIKE,Positive,sadness,DNA
660,8,WOW,Negative,sadness,DNA
661,8,DNA,DNA,DNA,DNA
662,8,WOW,Negative,fear,DNA
663,8,SAD,Negative,surprise,DNA
664,8,DNA,DNA,DNA,DNA
665,8,DNA,DNA,DNA,DNA
666,8,DNA,DNA,DNA,DNA
667,8,WOW,Neutral,surprise,DNA
668,8,SAD,Negative,sadness,disgust
669,8,WOW,Negative,fear,DNA
670,8,DNA,DNA,DNA,DNA
671,8,WOW,Positive,anger,surprise
672,8,LIKE,Negative,sadness,anger
673,8,WOW,Neutral,DNA,do not recognize
674,8,WOW,Negative,sadness,DNA
675,8,LIKE,Neutral,DNA,do not recognize
676,8,LIKE,Positive,joy,DNA
677,8,DNA,DNA,DNA,DNA
678,8,HAHA,Negative,fear,DNA
679,8,DNA,DNA,DNA,DNA
680,8,DNA,DNA,DNA,DNA
681,8,DNA,DNA,DNA,DNA
682,8,HAHA,Neutral,DNA,do not recognize
683,8,SAD,Negative,fear,DNA
684,8,LIKE,Neutral,DNA,do not recognize
685,8,DNA,DNA,DNA,DNA
686,8,WOW,Neutral,surprise,DNA
687,8,LIKE,Positive,joy,DNA
688,8,LIKE,Positive,surprise,DNA
689,8,WOW,Neutral,fear,surprise
691,8,WOW,Negative,surprise,DNA
692,8,SAD,Negative,surprise,DNA
693,8,WOW,Neutral,surprise,DNA
694,8,LIKE,Neutral,surprise,DNA
695,8,DNA,DNA,DNA,DNA
696,8,DNA,DNA,DNA,DNA
697,8,DNA,DNA,DNA,DNA
698,8,WOW,Negative,sadness,DNA
699,8,DNA,DNA,DNA,DNA
700,8,WOW,Neutral,surprise,DNA
701,8,DNA,DNA,DNA,DNA
702,8,SAD,Negative,sadness,DNA
703,8,DNA,DNA,DNA,DNA
704,8,LIKE,Negative,surprise,DNA
705,8,HAHA,Neutral,surprise,DNA
285,9,SAD,Negative,sadness,DNA
286,9,WOW,Negative,fear,DNA
287,9,DNA,DNA,DNA,DNA
288,9,SAD,Negative,sadness,DNA
289,9,DNA,DNA,DNA,DNA
290,9,DNA,DNA,DNA,DNA
291,9,DNA,DNA,DNA,DNA
292,9,LIKE,Neutral,DNA,do not recognize
293,9,LIKE,Neutral,DNA,do not recognize
294,9,SAD,Negative,sadness,fear
295,9,DNA,DNA,DNA,DNA
296,9,LIKE,Neutral,DNA,do not recognize
297,9,SAD,Neutral,sadness,fear
298,9,SAD,Neutral,DNA,do not recognize
299,9,DNA,DNA,DNA,DNA
300,9,DNA,DNA,DNA,DNA
302,9,SAD,Negative,sadness,fear
303,9,DNA,DNA,DNA,DNA
304,9,SAD,Negative,fear,DNA
305,9,SAD,Negative,sadness,DNA
306,9,LIKE,Neutral,DNA,do not recognize
307,9,DNA,DNA,DNA,DNA
308,9,DNA,DNA,DNA,DNA
309,9,SAD,Neutral,sadness,fear
310,9,DNA,DNA,DNA,DNA
311,9,SAD,Neutral,sadness,DNA
312,9,LIKE,Negative,sadness,DNA
313,9,SAD,Negative,sadness,DNA
314,9,SAD,Neutral,sadness,DNA
315,9,SAD,Negative,sadness,DNA
316,9,DNA,DNA,DNA,DNA
317,9,SAD,Negative,sadness,DNA
318,9,DNA,DNA,DNA,DNA
319,9,LIKE,Neutral,DNA,do not recognize
321,9,DNA,DNA,DNA,DNA
322,9,SAD,Negative,sadness,DNA
323,9,SAD,Negative,sadness,DNA
324,9,DNA,DNA,DNA,DNA
325,9,SAD,Negative,sadness,anger
326,9,SAD,Negative,sadness,DNA
327,9,DNA,DNA,DNA,DNA
328,9,SAD,Negative,sadness,surprise
329,9,SAD,Negative,sadness,DNA
330,9,DNA,DNA,DNA,DNA
331,9,WOW,Negative,sadness,fear
332,9,DNA,DNA,DNA,DNA
333,9,SAD,Neutral,sadness,DNA
334,9,DNA,DNA,DNA,DNA
335,9,SAD,Neutral,sadness,DNA
336,9,DNA,DNA,DNA,DNA
337,9,DNA,DNA,DNA,DNA
338,9,DNA,DNA,DNA,DNA
339,9,ANGRY,Negative,anger,disgust
340,9,DNA,DNA,DNA,DNA
341,9,DNA,DNA,DNA,DNA
342,9,DNA,DNA,DNA,DNA
343,9,SAD,Negative,sadness,DNA
344,9,SAD,Negative,sadness,fear
346,9,SAD,Positive,sadness,fear
347,9,SAD,Negative,sadness,DNA
348,9,SAD,Negative,sadness,surprise
350,9,DNA,DNA,DNA,DNA
351,9,SAD,Neutral,sadness,DNA
352,9,LIKE,Neutral,DNA,do not recognize
353,9,SAD,Negative,sadness,DNA
354,9,DNA,DNA,DNA,DNA
355,9,SAD,Negative,sadness,DNA
356,9,SAD,Negative,sadness,DNA
357,9,DNA,DNA,DNA,DNA
358,9,DNA,DNA,DNA,DNA
359,9,DNA,DNA,DNA,DNA
360,9,LIKE,Neutral,sadness,fear
361,9,DNA,DNA,DNA,DNA
362,9,DNA,DNA,DNA,DNA
363,9,LIKE,Neutral,DNA,do not recognize
364,9,SAD,Negative,sadness,DNA
365,9,DNA,DNA,DNA,DNA
366,9,SAD,Negative,sadness,DNA
367,9,DNA,DNA,DNA,DNA
368,9,SAD,Neutral,sadness,DNA
369,9,SAD,Negative,sadness,DNA
370,9,DNA,DNA,DNA,DNA
371,9,DNA,DNA,DNA,DNA
372,9,SAD,Negative,sadness,DNA
373,9,DNA,DNA,DNA,DNA
374,9,DNA,DNA,DNA,DNA
375,9,DNA,DNA,DNA,DNA
376,9,SAD,Negative,sadness,DNA
377,9,SAD,Negative,sadness,anger
378,9,DNA,DNA,DNA,DNA
379,9,DNA,DNA,DNA,DNA
380,9,DNA,DNA,DNA,DNA
381,9,DNA,DNA,DNA,DNA
382,9,DNA,DNA,DNA,DNA
383,9,SAD,Negative,sadness,fear
384,9,DNA,DNA,DNA,DNA
385,9,DNA,DNA,DNA,DNA
386,9,DNA,DNA,DNA,DNA
387,9,DNA,DNA,DNA,DNA
388,9,LIKE,Neutral,DNA,do not recognize
389,9,DNA,DNA,DNA,DNA
390,9,DNA,DNA,DNA,DNA
391,9,DNA,DNA,DNA,DNA
392,9,SAD,Positive,sadness,DNA
393,9,SAD,Negative,sadness,DNA
394,9,DNA,DNA,DNA,DNA
395,9,SAD,Negative,sadness,DNA
396,9,DNA,DNA,DNA,DNA
397,9,DNA,DNA,DNA,DNA
398,9,DNA,DNA,DNA,DNA
399,9,SAD,Negative,sadness,DNA
400,9,LIKE,Neutral,DNA,do not recognize
402,9,DNA,DNA,DNA,DNA
403,9,DNA,DNA,DNA,DNA
404,9,LIKE,Neutral,DNA,do not recognize
405,9,DNA,DNA,DNA,DNA
407,9,DNA,DNA,DNA,DNA
408,9,DNA,DNA,DNA,DNA
409,9,SAD,Negative,sadness,DNA
410,9,WOW,Negative,joy,DNA
411,9,LIKE,Neutral,DNA,do not recognize
412,9,DNA,DNA,DNA,DNA
413,9,LIKE,Negative,surprise,DNA
414,9,DNA,DNA,DNA,DNA
415,9,SAD,Negative,sadness,surprise
416,9,DNA,DNA,DNA,DNA
417,9,SAD,Positive,sadness,DNA
418,9,SAD,Negative,sadness,DNA
419,9,LIKE,Neutral,sadness,DNA
420,9,SAD,Negative,sadness,DNA
421,9,DNA,DNA,DNA,DNA
422,9,DNA,DNA,DNA,DNA
423,9,DNA,DNA,DNA,DNA
424,9,DNA,DNA,DNA,DNA
425,9,DNA,DNA,DNA,DNA
426,9,SAD,Negative,sadness,DNA
427,9,DNA,DNA,DNA,DNA
428,9,DNA,DNA,DNA,DNA
429,9,SAD,Negative,sadness,DNA
430,9,LIKE,Negative,sadness,DNA
431,9,SAD,Negative,sadness,DNA
432,9,DNA,DNA,DNA,DNA
433,9,SAD,Negative,sadness,DNA
434,9,SAD,Negative,sadness,DNA
435,9,DNA,DNA,DNA,DNA
436,9,DNA,DNA,DNA,DNA
437,9,DNA,DNA,DNA,DNA
438,9,SAD,Negative,sadness,DNA
439,9,LIKE,Negative,DNA,do not recognize
440,9,SAD,Negative,sadness,anger
441,9,SAD,Negative,sadness,DNA
442,9,LIKE,Negative,sadness,DNA
444,9,DNA,DNA,DNA,DNA
445,9,SAD,Negative,sadness,DNA
446,9,LIKE,Neutral,DNA,do not recognize
447,9,DNA,DNA,DNA,DNA
448,9,DNA,DNA,DNA,DNA
449,9,SAD,Negative,sadness,DNA
450,9,DNA,DNA,DNA,DNA
452,9,DNA,DNA,DNA,DNA
453,9,SAD,Negative,sadness,DNA
454,9,DNA,DNA,DNA,DNA
455,9,DNA,DNA,DNA,DNA
456,9,DNA,DNA,DNA,DNA
457,9,DNA,DNA,DNA,DNA
458,9,SAD,Negative,sadness,DNA
459,9,DNA,DNA,DNA,DNA
460,9,DNA,DNA,DNA,DNA
461,9,DNA,DNA,DNA,DNA
462,9,SAD,Neutral,anger,DNA
463,9,DNA,DNA,DNA,DNA
464,9,ANGRY,Negative,sadness,DNA
465,9,SAD,Negative,sadness,DNA
466,9,DNA,DNA,DNA,DNA
467,9,LIKE,Neutral,DNA,do not recognize
468,9,SAD,Negative,sadness,DNA
469,9,LIKE,Negative,sadness,DNA
470,9,DNA,DNA,DNA,DNA
471,9,SAD,Negative,sadness,DNA
472,9,LIKE,Negative,sadness,DNA
473,9,SAD,Negative,sadness,fear
474,9,SAD,Negative,sadness,fear
475,9,DNA,DNA,DNA,DNA
476,9,SAD,Negative,sadness,DNA
477,9,DNA,DNA,DNA,DNA
478,9,DNA,DNA,DNA,DNA
479,9,DNA,DNA,DNA,DNA
480,9,SAD,Negative,sadness,fear
481,9,SAD,Negative,sadness,DNA
482,9,SAD,Negative,sadness,DNA
483,9,SAD,Negative,sadness,fear
484,9,LIKE,Neutral,DNA,do not recognize
485,9,SAD,Negative,sadness,DNA
486,9,LIKE,Negative,disgust,DNA
487,9,SAD,Negative,sadness,fear
488,9,SAD,Negative,sadness,DNA
489,9,DNA,DNA,DNA,DNA
490,9,DNA,DNA,DNA,DNA
491,9,DNA,DNA,DNA,DNA
492,9,SAD,Negative,sadness,DNA
493,9,SAD,Negative,sadness,DNA
494,9,DNA,DNA,DNA,DNA
495,9,DNA,DNA,DNA,DNA
496,9,DNA,DNA,DNA,DNA
497,9,SAD,Negative,sadness,DNA
498,9,SAD,Neutral,sadness,DNA
499,9,LIKE,Neutral,DNA,do not recognize
500,9,SAD,Neutral,sadness,DNA
501,9,ANGRY,Negative,sadness,DNA
502,9,SAD,Negative,sadness,fear
503,9,DNA,DNA,DNA,DNA
504,9,SAD,Neutral,DNA,do not recognize
505,9,DNA,DNA,DNA,DNA
506,9,DNA,DNA,DNA,DNA
507,9,DNA,DNA,DNA,DNA
508,9,LIKE,Neutral,DNA,do not recognize
509,9,SAD,Negative,sadness,DNA
510,9,DNA,DNA,DNA,DNA
511,9,DNA,DNA,DNA,DNA
512,9,DNA,DNA,DNA,DNA
513,9,SAD,Negative,sadness,DNA
514,9,SAD,Negative,sadness,DNA
515,9,DNA,DNA,DNA,DNA
516,9,SAD,Negative,sadness,DNA
517,9,SAD,Negative,sadness,DNA
518,9,ANGRY,Positive,sadness,anger
519,9,SAD,Neutral,fear,DNA
520,9,DNA,DNA,DNA,DNA
521,9,DNA,DNA,DNA,DNA
522,9,DNA,DNA,DNA,DNA
523,9,DNA,DNA,DNA,DNA
524,9,SAD,Negative,sadness,DNA
525,9,LIKE,Negative,sadness,DNA
526,9,SAD,Negative,sadness,fear
527,9,DNA,DNA,DNA,DNA
528,9,DNA,DNA,DNA,DNA
529,9,SAD,Neutral,DNA,do not recognize
530,9,ANGRY,Negative,sadness,fear
531,9,ANGRY,Neutral,DNA,do not recognize
532,9,DNA,DNA,DNA,DNA
533,9,SAD,Negative,sadness,DNA
534,9,SAD,Neutral,sadness,DNA
535,9,SAD,Negative,sadness,fear
536,9,LIKE,Neutral,DNA,do not recognize
537,9,SAD,Negative,sadness,fear
538,9,DNA,DNA,DNA,DNA
539,9,SAD,Negative,sadness,DNA
540,9,SAD,Negative,sadness,DNA
541,9,DNA,DNA,DNA,DNA
542,9,SAD,Neutral,DNA,do not recognize
543,9,SAD,Negative,sadness,DNA
544,9,WOW,Neutral,sadness,surprise
545,9,DNA,DNA,DNA,DNA
546,9,DNA,DNA,DNA,DNA
547,9,WOW,Neutral,DNA,do not recognize
548,9,SAD,Negative,sadness,DNA
549,9,SAD,Negative,sadness,DNA
550,9,SAD,Negative,sadness,DNA
551,9,DNA,DNA,DNA,DNA
552,9,DNA,DNA,DNA,DNA
554,9,DNA,DNA,DNA,DNA
555,9,DNA,DNA,DNA,DNA
556,9,DNA,DNA,DNA,DNA
557,9,DNA,DNA,DNA,DNA
558,9,SAD,Negative,sadness,DNA
559,9,DNA,DNA,DNA,DNA
560,9,DNA,DNA,DNA,DNA
561,9,SAD,Negative,sadness,fear
562,9,SAD,Negative,sadness,DNA
563,9,SAD,Negative,sadness,DNA
564,9,SAD,Negative,sadness,fear
565,9,SAD,Negative,sadness,DNA
566,9,DNA,DNA,DNA,DNA
567,9,DNA,DNA,DNA,DNA
568,9,DNA,DNA,DNA,DNA
569,9,DNA,DNA,DNA,DNA
570,9,SAD,Negative,sadness,DNA
571,9,DNA,DNA,DNA,DNA
572,9,SAD,Negative,sadness,DNA
573,9,DNA,DNA,DNA,DNA
574,9,SAD,Negative,sadness,DNA
575,9,DNA,DNA,DNA,DNA
576,9,SAD,Negative,sadness,DNA
577,9,LIKE,Neutral,DNA,do not recognize
578,9,DNA,DNA,DNA,DNA
579,9,SAD,Negative,sadness,DNA
580,9,DNA,DNA,DNA,DNA
581,9,SAD,Negative,sadness,DNA
582,9,SAD,Negative,sadness,DNA
583,9,DNA,DNA,DNA,DNA
584,9,DNA,DNA,DNA,DNA
585,9,SAD,Negative,sadness,DNA
586,9,DNA,DNA,DNA,DNA
587,9,SAD,Negative,sadness,DNA
588,9,DNA,DNA,DNA,DNA
589,9,LIKE,Negative,sadness,DNA
590,9,DNA,DNA,DNA,DNA
591,9,SAD,Negative,sadness,DNA
592,9,DNA,DNA,DNA,DNA
593,9,DNA,DNA,DNA,DNA
594,9,DNA,DNA,DNA,DNA
595,9,LIKE,Negative,sadness,DNA
596,9,DNA,DNA,DNA,DNA
597,9,SAD,Negative,sadness,DNA
598,9,LIKE,Neutral,sadness,DNA
599,9,DNA,DNA,DNA,DNA
600,9,DNA,DNA,DNA,DNA
601,9,DNA,DNA,DNA,DNA
602,9,SAD,Negative,sadness,DNA
603,9,SAD,Neutral,sadness,fear
604,9,LIKE,Neutral,DNA,do not recognize
605,9,SAD,Negative,sadness,DNA
606,9,DNA,DNA,DNA,DNA
607,9,SAD,Negative,sadness,DNA
608,9,SAD,Negative,sadness,DNA
609,9,SAD,Negative,sadness,DNA
610,9,DNA,DNA,DNA,DNA
611,9,DNA,DNA,DNA,DNA
612,9,SAD,Negative,sadness,DNA
613,9,DNA,DNA,DNA,DNA
614,9,SAD,Negative,sadness,DNA
615,9,SAD,Negative,sadness,fear
616,9,DNA,DNA,DNA,DNA
617,9,SAD,Negative,sadness,DNA
618,9,LIKE,Neutral,DNA,do not recognize
619,9,DNA,DNA,DNA,DNA
620,9,SAD,Negative,sadness,DNA
621,9,DNA,DNA,DNA,DNA
622,9,LIKE,Neutral,DNA,do not recognize
623,9,SAD,Negative,sadness,surprise
624,9,SAD,Negative,sadness,DNA
625,9,LIKE,Neutral,surprise,DNA
626,9,DNA,DNA,DNA,DNA
627,9,SAD,Negative,sadness,DNA
628,9,SAD,Negative,sadness,DNA
629,9,SAD,Negative,sadness,fear
630,9,DNA,DNA,DNA,DNA
631,9,DNA,DNA,DNA,DNA
632,9,SAD,Negative,sadness,fear
633,9,LIKE,Negative,sadness,DNA
634,9,DNA,DNA,DNA,DNA
635,9,SAD,Negative,sadness,DNA
637,9,SAD,Negative,surprise,DNA
639,9,DNA,DNA,DNA,DNA
640,9,SAD,Negative,sadness,DNA
641,9,DNA,DNA,DNA,DNA
642,9,DNA,DNA,DNA,DNA
643,9,SAD,Negative,sadness,DNA
644,9,SAD,Negative,sadness,DNA
645,9,LIKE,Negative,DNA,do not recognize
646,9,SAD,Negative,sadness,DNA
647,9,LIKE,Neutral,DNA,do not recognize
648,9,SAD,Negative,sadness,DNA
649,9,SAD,Negative,sadness,DNA
650,9,DNA,DNA,DNA,DNA
651,9,LIKE,Neutral,sadness,surprise
652,9,DNA,DNA,DNA,DNA
653,9,DNA,DNA,DNA,DNA
654,9,SAD,Negative,sadness,DNA
655,9,SAD,Negative,sadness,DNA
656,9,DNA,DNA,DNA,DNA
657,9,SAD,Negative,sadness,DNA
658,9,LIKE,Neutral,DNA,do not recognize
659,9,DNA,DNA,DNA,DNA
660,9,SAD,Negative,sadness,surprise
661,9,DNA,DNA,DNA,DNA
662,9,LIKE,Negative,sadness,fear
663,9,SAD,Neutral,sadness,DNA
664,9,DNA,DNA,DNA,DNA
665,9,DNA,DNA,DNA,DNA
666,9,DNA,DNA,DNA,DNA
667,9,SAD,Negative,sadness,DNA
668,9,SAD,Negative,sadness,DNA
669,9,SAD,Negative,sadness,DNA
670,9,DNA,DNA,DNA,DNA
671,9,WOW,Negative,fear,DNA
672,9,LIKE,Negative,sadness,DNA
673,9,SAD,Negative,sadness,DNA
674,9,SAD,Negative,sadness,surprise
675,9,SAD,Negative,sadness,DNA
676,9,SAD,Negative,sadness,DNA
677,9,DNA,DNA,DNA,DNA
678,9,SAD,Negative,anger,DNA
679,9,DNA,DNA,DNA,DNA
680,9,DNA,DNA,DNA,DNA
681,9,DNA,DNA,DNA,DNA
682,9,SAD,Negative,sadness,DNA
683,9,LIKE,Negative,sadness,DNA
684,9,LIKE,Neutral,DNA,do not recognize
685,9,DNA,DNA,DNA,DNA
686,9,LIKE,Neutral,DNA,do not recognize
687,9,LIKE,Neutral,sadness,DNA
688,9,DNA,DNA,DNA,DNA
689,9,DNA,DNA,DNA,DNA
691,9,SAD,Negative,sadness,DNA
692,9,SAD,Negative,sadness,DNA
693,9,SAD,Negative,sadness,DNA
694,9,SAD,Negative,sadness,DNA
695,9,DNA,DNA,DNA,DNA
696,9,DNA,DNA,DNA,DNA
697,9,DNA,DNA,DNA,DNA
698,9,LIKE,Neutral,sadness,DNA
699,9,DNA,DNA,DNA,DNA
700,9,SAD,Neutral,sadness,DNA
701,9,DNA,DNA,DNA,DNA
702,9,LIKE,Negative,sadness,DNA
703,9,DNA,DNA,DNA,DNA
704,9,SAD,Negative,sadness,DNA
705,9,LIKE,Neutral,DNA,do not recognize
285,10,LOVE,Positive,joy,DNA
286,10,WOW,Positive,joy,DNA
287,10,DNA,DNA,DNA,DNA
288,10,LOVE,Positive,joy,DNA
289,10,DNA,DNA,DNA,DNA
290,10,DNA,DNA,DNA,DNA
291,10,DNA,DNA,DNA,DNA
292,10,LOVE,Positive,joy,DNA
293,10,LIKE,Positive,joy,DNA
294,10,LIKE,Positive,joy,DNA
295,10,DNA,DNA,DNA,DNA
296,10,LOVE,Positive,joy,DNA
297,10,LIKE,Positive,joy,DNA
298,10,LIKE,Positive,joy,DNA
299,10,DNA,DNA,DNA,DNA
300,10,DNA,DNA,DNA,DNA
302,10,LOVE,Positive,joy,DNA
303,10,DNA,DNA,DNA,DNA
304,10,LOVE,Positive,joy,surprise
305,10,LOVE,Positive,joy,DNA
306,10,LOVE,Positive,joy,surprise
307,10,DNA,DNA,DNA,DNA
308,10,DNA,DNA,DNA,DNA
309,10,LOVE,Positive,joy,surprise
310,10,DNA,DNA,DNA,DNA
311,10,LOVE,Positive,joy,surprise
312,10,LIKE,Positive,joy,surprise
313,10,LOVE,Positive,joy,DNA
314,10,LOVE,Positive,joy,DNA
315,10,LOVE,Positive,joy,DNA
316,10,DNA,DNA,DNA,DNA
317,10,LOVE,Positive,joy,DNA
318,10,DNA,DNA,DNA,DNA
319,10,LIKE,Positive,surprise,DNA
321,10,DNA,DNA,DNA,DNA
322,10,LIKE,Positive,joy,DNA
323,10,LOVE,Positive,joy,DNA
324,10,DNA,DNA,DNA,DNA
325,10,LOVE,Positive,joy,DNA
326,10,LOVE,Positive,joy,DNA
327,10,DNA,DNA,DNA,DNA
328,10,LIKE,Positive,joy,surprise
329,10,LOVE,Positive,joy,DNA
330,10,DNA,DNA,DNA,DNA
331,10,LIKE,Positive,joy,DNA
332,10,DNA,DNA,DNA,DNA
333,10,LOVE,Positive,joy,DNA
334,10,DNA,DNA,DNA,DNA
335,10,LOVE,Positive,joy,DNA
336,10,DNA,DNA,DNA,DNA
337,10,DNA,DNA,DNA,DNA
338,10,DNA,DNA,DNA,DNA
339,10,LOVE,Positive,joy,DNA
340,10,DNA,DNA,DNA,DNA
341,10,DNA,DNA,DNA,DNA
342,10,DNA,DNA,DNA,DNA
343,10,LOVE,Positive,joy,DNA
344,10,WOW,Positive,joy,surprise
346,10,LOVE,Positive,joy,surprise
347,10,LOVE,Positive,joy,DNA
348,10,LOVE,Positive,joy,DNA
350,10,DNA,DNA,DNA,DNA
351,10,LOVE,Positive,joy,DNA
352,10,LOVE,Positive,joy,DNA
353,10,LOVE,Positive,joy,surprise
354,10,DNA,DNA,DNA,DNA
355,10,LIKE,Positive,joy,surprise
356,10,LOVE,Positive,joy,DNA
357,10,DNA,DNA,DNA,DNA
358,10,DNA,DNA,DNA,DNA
359,10,DNA,DNA,DNA,DNA
360,10,LOVE,Positive,joy,surprise
361,10,DNA,DNA,DNA,DNA
362,10,DNA,DNA,DNA,DNA
363,10,LIKE,Positive,joy,DNA
364,10,LIKE,Positive,joy,DNA
365,10,DNA,DNA,DNA,DNA
366,10,LOVE,Positive,joy,DNA
367,10,DNA,DNA,DNA,DNA
368,10,LOVE,Positive,joy,DNA
369,10,LIKE,Positive,joy,DNA
370,10,DNA,DNA,DNA,DNA
371,10,DNA,DNA,DNA,DNA
372,10,LIKE,Positive,joy,DNA
373,10,DNA,DNA,DNA,DNA
374,10,DNA,DNA,DNA,DNA
375,10,DNA,DNA,DNA,DNA
376,10,LOVE,Positive,joy,DNA
377,10,LOVE,Positive,joy,surprise
378,10,DNA,DNA,DNA,DNA
379,10,DNA,DNA,DNA,DNA
380,10,DNA,DNA,DNA,DNA
381,10,DNA,DNA,DNA,DNA
382,10,DNA,DNA,DNA,DNA
383,10,LOVE,Positive,joy,DNA
384,10,DNA,DNA,DNA,DNA
385,10,DNA,DNA,DNA,DNA
386,10,DNA,DNA,DNA,DNA
387,10,DNA,DNA,DNA,DNA
388,10,LOVE,Positive,joy,DNA
389,10,DNA,DNA,DNA,DNA
390,10,DNA,DNA,DNA,DNA
391,10,DNA,DNA,DNA,DNA
392,10,LOVE,Positive,joy,DNA
393,10,LOVE,Positive,joy,DNA
394,10,DNA,DNA,DNA,DNA
395,10,LIKE,Positive,joy,DNA
396,10,DNA,DNA,DNA,DNA
397,10,DNA,DNA,DNA,DNA
398,10,DNA,DNA,DNA,DNA
399,10,LOVE,Positive,joy,DNA
400,10,LIKE,Positive,joy,DNA
402,10,DNA,DNA,DNA,DNA
403,10,DNA,DNA,DNA,DNA
404,10,WOW,Positive,joy,surprise
405,10,DNA,DNA,DNA,DNA
407,10,DNA,DNA,DNA,DNA
408,10,DNA,DNA,DNA,DNA
409,10,LOVE,Positive,joy,DNA
410,10,LOVE,Positive,joy,DNA
411,10,LIKE,Positive,surprise,DNA
412,10,DNA,DNA,DNA,DNA
413,10,LIKE,Positive,joy,DNA
414,10,DNA,DNA,DNA,DNA
415,10,LOVE,Positive,joy,surprise
416,10,DNA,DNA,DNA,DNA
417,10,LIKE,Positive,joy,DNA
418,10,LOVE,Positive,joy,DNA
419,10,LOVE,Positive,joy,surprise
420,10,LIKE,Positive,surprise,DNA
421,10,DNA,DNA,DNA,DNA
422,10,DNA,DNA,DNA,DNA
423,10,DNA,DNA,DNA,DNA
424,10,DNA,DNA,DNA,DNA
425,10,DNA,DNA,DNA,DNA
426,10,LIKE,Positive,joy,DNA
427,10,DNA,DNA,DNA,DNA
428,10,DNA,DNA,DNA,DNA
429,10,LOVE,Positive,joy,DNA
430,10,LOVE,Positive,joy,sadness
431,10,LIKE,Positive,joy,DNA
432,10,DNA,DNA,DNA,DNA
433,10,LOVE,Positive,joy,surprise
434,10,LOVE,Positive,joy,DNA
435,10,DNA,DNA,DNA,DNA
436,10,DNA,DNA,DNA,DNA
437,10,DNA,DNA,DNA,DNA
438,10,LIKE,Positive,joy,DNA
439,10,LIKE,Positive,joy,DNA
440,10,LIKE,Positive,joy,surprise
441,10,LOVE,Positive,joy,surprise
442,10,LOVE,Positive,joy,DNA
444,10,DNA,DNA,DNA,DNA
445,10,LOVE,Positive,joy,surprise
446,10,LIKE,Positive,joy,DNA
447,10,DNA,DNA,DNA,DNA
448,10,DNA,DNA,DNA,DNA
